"monthly_rent_payment","overcrowding_by_bedrooms","number_of_all_rooms_in_the_house","overcrowding_by_rooms","has_bathroom_in_the_household","if_the_household_has_refrigerator","males_younger_than_12_years_of_age","males_12_years_of_age_and_older","total_males_in_the_household","females_younger_than_12_years_of_age","females_12_years_of_age_and_older","total_females_in_the_household","persons_younger_than_12_years_of_age","persons_12_years_of_age_and_older","number_of_persons_living_in_the_household","years_of_schooling","years_behind_in_school","household_size","if_predominant_material_on_the_outside_wall_is_block_or_brick","if_predominant_material_on_the_outside_wall_is_socket_wood_zinc_or_absbesto","if_predominant_material_on_the_outside_wall_is_prefabricated_or_cement","if_predominant_material_on_the_outside_wall_is_waste_material","if_predominant_material_on_the_outside_wall_is_wood","if_predominant_material_on_the_outside_wall_is_zink","if_predominant_material_on_the_outside_wall_is_natural_fibers","if_predominant_material_on_the_outside_wall_is_other","if_predominant_material_on_the_floor_is_mosaic_ceramic_terrazo","if_predominant_material_on_the_floor_is_cement","if_predominant_material_on_the_floor_is_other","if_predominant_material_on_the_floor_is_natural_material","if_no_floor_at_the_household","if_predominant_material_on_the_floor_is_wood","if_predominant_material_on_the_roof_is_metal_foil_or_zink","if_predominant_material_on_the_roof_is_fiber_cement_mezzanine","if_predominant_material_on_the_roof_is_natural_fibers","if_predominant_material_on_the_roof_is_other","if_the_house_has_ceiling","if_water_provision_inside_the_dwelling","if_water_provision_outside_the_dwelling","if_no_water_provision","electricity_from_cnfl_ice_esph_or_jasec","electricity_from_private_plant","no_electricity_in_the_dwelling","no_toilet_in_the_dwelling","toilet_connected_to_septic_tank","toilet_connected_to_black_hole_or_letrine","toilet_connected_to_other_system","no_main_source_of_energy_used_for_cooking_no_kitchen","main_source_of_energy_used_for_cooking_electricity","main_source_of_energy_used_for_cooking_gas","main_source_of_energy_used_for_cooking_wood_charcoal","if_rubbish_disposal_mainly_by_tanker_truck","if_rubbish_disposal_mainly_by_botan_hollow_or_buried","if_rubbish_disposal_mainly_by_burning","if_rubbish_disposal_mainly_by_throwing_in_an_unoccupied_space","if_rubbish_disposal_mainly_other","if_walls_are_bad","if_walls_are_regular","if_walls_are_good","if_roof_are_bad","if_roof_are_regular","if_roof_are_good","if_floor_are_bad","if_floor_are_regular","if_floor_are_good","if_disable_person","if_male","if_female","if_less_than_10_years_old","if_free_or_coupled_uunion","if_married","if_divorced","if_separated","if_single","if_household_head","number_of_children_0_to_19_in_household","number_of_adults_in_household","no_of_individuals_65_plus_in_the_household","of_total_individuals_in_the_household","dependency","edjefe","edjefa","meaneduc","no_level_of_education","incomplete_primary","complete_primary","incomplete_academic_secondary_level","complete_academic_secondary_level","incomplete_technical_secondary_level","complete_technical_secondary_level","undergraduate_and_higher_education","postgraduate_higher_education","bedrooms","overcrowding","own_and_fully_paid_house","own_paying_in_installments","rented","precarious","other_assigned_borrowed","if_the_household_has_notebook_or_desktop_computer","if_the_household_has_tv","no_of_mobile_phones","region_central","region_chorotega","region_pacafico_central","region_huetar_atlantica","region_huetar_norte","area_zona_urbana","area_zona_rural","age_in_years","years_of_education_of_male_head_of_household_squared","target"
0,0,5,0,1,1,0,1,1,1,2,3,1,3,4,6.25,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,3,0,4,0.33333334,0,8,7.3333335,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,1,4,1,0,0,0,0,1,0,52,0,"three"
0,0,3,0,1,0,0,1,1,0,1,1,0,2,2,1.5,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,2,2,2,8,0,0,1.5,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,79,0,"three"
0,0,4,0,1,1,0,2,2,0,1,1,0,3,3,6.33333333333333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,3,0.5,6,0,9.5,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,47,36,"two"
0,0,4,0,1,0,0,1,1,0,1,1,0,2,2,7.5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2,2,8,9,0,7.5,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,80,81,"one"
0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,14,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,2,0,17,0,14,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,1,2,1,0,0,0,0,1,0,63,289,"three"
0,0,3,0,1,1,0,2,2,0,2,2,0,4,4,8.75,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,3,0,4,0.33333334,10,0,9,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,58,100,"four"
0,0,8,0,1,1,0,3,3,1,3,4,1,6,7,8.42857142857143,0.571428571428571,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,5,0,7,0.40000001,0,15,10.6,0,0,0,0,0,0,0,1,0,4,1.75,1,0,0,0,0,1,1,5,1,0,0,0,0,1,0,43,0,"four"
0,0,4,0,1,1,0,1,1,2,2,4,2,3,5,5.2,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3,2,0,5,1.5,6,0,8,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,1,4,0,0,0,0,1,0,1,30,36,"two"
0,0,5,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,8,0,1,1,0,1,0,0,0,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,87,0,"two"
0,0,7,0,1,1,0,2,2,0,1,1,0,3,3,8.33333333333333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,3,0,3,0,6,0,8.333333,0,0,1,0,0,0,0,0,0,4,0.75,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,61,36,"one"
0,0,6,0,1,1,0,1,1,0,1,1,0,2,2,3.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,2,2,2,8,3,0,3.5,0,1,0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,72,9,"two"
0,0,5,0,1,1,2,1,3,0,1,1,2,2,4,2.25,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3,1,0,4,3,4,0,9,0,1,0,0,0,0,0,0,0,3,1.3333334,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,27,16,"three"
0,0,7,0,1,1,0,0,0,0,1,1,0,1,1,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,8,0,6,6,0,0,1,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,72,0,"four"
0,0,6,0,1,1,0,1,1,1,2,3,1,3,4,7.25,0.75,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2,2,0,4,1,0,9,11.5,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,0,0,1,1,0,3,1,0,0,0,0,1,0,46,0,"two"
0,0,7,0,1,1,0,2,2,0,2,2,0,4,4,7.5,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,4,2,4,1,3,0,7.5,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,89,9,"two"
0,0,6,0,1,1,1,1,2,0,2,2,1,3,4,11.5,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,3,1,4,1,0,16,14.333333,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,1,31,0,"four"
32000,0,4,0,1,1,0,3,3,0,3,3,0,6,6,6.66666666666667,0.333333333333333,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,4,1,6,1,0,5,5.75,0,1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,6,0,0,0,0,1,1,0,40,0,"three"
0,0,5,0,1,1,0,3,3,1,1,2,1,4,5,5,0.6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,3,0,5,0.66666669,5,0,6.3333335,0,1,0,0,0,0,0,0,0,4,1.25,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,43,25,"three"
6e+05,0,3,0,1,1,0,0,0,0,1,1,0,1,1,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,17,17,0,0,0,0,0,0,0,1,0,3,0.33333334,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,41,0,"four"
0,0,3,0,1,1,0,3,3,0,2,2,0,5,5,6.8,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,3,2,0,5,1.5,6,0,10.5,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,35,36,"two"
0,0,4,0,1,1,0,1,1,0,2,2,0,3,3,3.66666666666667,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,2,0,3,0.5,2,0,2,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,59,4,"one"
0,0,6,0,1,1,0,1,1,0,0,0,0,1,1,7,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,8,7,0,7,0,0,0,1,0,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,74,49,"three"
0,0,4,0,1,0,0,0,0,0,2,2,0,2,2,8,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,4,8,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,62,0,"two"
0,0,4,0,1,1,1,1,2,0,2,2,1,3,4,5.75,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,3,0,4,0.33333334,0,8,7.6666665,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,55,0,"three"
65000,1,3,0,1,1,0,0,0,2,2,4,2,2,4,3.25,0.25,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,1,0,4,3,0,6,6,0,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,36,0,"two"
0,0,6,0,1,1,0,4,4,0,1,1,0,5,5,10.8,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,5,0,5,0,11,0,10.8,0,0,0,0,1,0,0,0,0,3,1.6666666,1,0,0,0,0,0,1,4,1,0,0,0,0,1,0,50,121,"three"
0,0,5,0,1,1,0,1,1,0,1,1,0,2,2,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,2,0,4,0,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,53,16,"four"
44000,0,4,0,1,1,0,1,1,0,1,1,0,2,2,2.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,2,0,0,0,2.5,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0,56,0,"four"
65000,0,1,0,1,0,0,1,1,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,8,2,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,83,4,"four"
1e+05,0,3,0,1,1,2,0,2,1,1,2,3,1,4,0.75,0.25,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,3,1,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,27,0,"one"
0,0,5,0,1,1,0,3,3,1,1,2,1,4,5,4.6,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,4,0,5,0.25,1,0,5.75,0,1,0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,53,1,"two"
50000,0,4,0,1,1,0,0,0,1,1,2,1,1,2,6,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,2,1,0,12,12,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,23,0,"two"
0,0,4,0,1,1,0,2,2,0,2,2,0,4,4,6.25,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2,2,0,4,1,3,0,4.5,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,47,9,"three"
0,0,5,0,1,1,0,0,0,0,1,1,0,1,1,11,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,11,11,0,0,0,0,1,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,54,0,"three"
0,0,6,0,1,1,1,1,2,0,2,2,1,3,4,6.75,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2,2,0,4,1,5,0,13.5,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,3,0,0,0,1,0,0,1,49,25,"four"
0,0,5,0,1,1,0,1,1,0,1,1,0,2,2,11,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,2,0,7,0,11,0,0,0,1,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,52,49,"four"
0,0,5,0,1,1,1,1,2,0,1,1,1,2,3,11.3333333333333,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,3,0.5,17,0,17,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,36,289,"four"
0,0,4,0,0,0,1,1,2,0,1,1,1,2,3,5.33333333333333,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,2,0,3,0.5,9,0,8,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,33,81,"four"
0,0,4,0,1,1,0,0,0,0,2,2,0,2,2,9.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,2,1,0,3,9.5,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,83,0,"two"
0,0,5,0,1,1,0,2,2,0,1,1,0,3,3,5.66666666666667,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,3,0,3,0,5,0,5.6666665,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,3,0,0,0,1,0,1,0,63,25,"four"
75000,0,4,0,1,1,0,2,2,0,1,1,0,3,3,10.6666666666667,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2,0,3,0.5,0,15,12,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,1,0,3,1,0,0,0,0,1,0,28,0,"four"
0,0,2,0,1,1,2,0,2,0,1,1,2,1,3,2,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,3,2,0,5,5,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,30,0,"one"
0,0,4,0,1,1,0,3,3,0,1,1,0,4,4,7.25,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,4,0.33333334,7,0,9.666667,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,1,4,1,0,0,0,0,1,0,47,49,"four"
250000,0,6,0,1,1,0,0,0,0,1,1,0,1,1,11,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,11,11,0,0,0,0,1,0,0,0,0,3,0.33333334,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,35,0,"four"
0,0,6,0,1,1,0,1,1,0,0,0,0,1,1,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,8,17,0,17,0,0,0,0,0,0,0,0,1,2,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,65,289,"two"
285270,0,6,0,1,1,1,1,2,0,1,1,1,2,3,11.3333333333333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,2,0,3,0.5,0,15,15,0,0,0,0,0,0,0,1,0,2,1.5,0,1,0,0,0,1,0,3,1,0,0,0,0,1,0,40,0,"four"
0,0,6,0,1,1,0,1,1,0,1,1,0,2,2,13.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,2,0,11,0,13.5,0,0,0,0,1,0,0,0,0,3,0.66666669,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,47,121,"four"
0,0,5,0,1,1,0,3,3,0,0,0,0,3,3,11.3333333333333,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,3,0,3,0,6,0,11.333333,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,1,56,36,"four"
0,0,4,0,1,1,1,3,4,1,1,2,2,4,6,5,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,3,3,0,6,1,9,0,10,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,57,81,"two"
0,0,3,0,1,1,1,1,2,1,1,2,2,2,4,3.75,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,2,0,4,1,6,0,6,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,31,36,"one"
0,0,6,0,1,1,1,1,2,0,0,0,1,1,2,8,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,2,1,16,0,16,0,0,0,0,0,0,0,1,0,3,0.66666669,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,55,256,"four"
0,0,5,0,1,1,0,1,1,1,4,5,1,5,6,7.5,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,5,0,6,0.2,6,0,8.1999998,0,0,1,0,0,0,0,0,0,4,1.5,1,0,0,0,0,1,1,6,1,0,0,0,0,1,0,57,36,"four"
0,0,7,0,1,1,0,1,1,0,3,3,0,4,4,8,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,4,1,4,0.33333334,6,0,8,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,4,1,0,0,0,0,1,0,63,36,"four"
